feo_cohort,segment,enrol_status,click_cohort,imp_source,product_name,enrols,impression_count,click_count,payout,conversion_count
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,free_cash,12409,1,0,,0
2025-09-29,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,debt_relief,12409,2,2,,0
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,auto_insurance,12409,575,0,,0
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,ndr,12409,2761,66,,0
2025-09-29,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,current,12409,1,1,,0
2025-09-29,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,credit_card_omf,12409,2,2,,0
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,kashkick,12409,27,27,,0
2025-09-29,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,debt_relief,12409,2,0,,0
2025-09-29,NS2 & all CS,Enrolled,4. Longtail,3. FUNNEL_THREE,brigit,12409,14,7,,0
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,brigit,12409,1,0,,0
2025-09-29,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,free_cash,12409,207,198,280.0,40
2025-09-29,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,kashkick,12409,1217,7,,0
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,debt_relief,12409,1,0,,0
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,personal_loans,12409,470,31,366.74733,9
2025-09-29,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,my_lending_wallet,12409,183,2,,0
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,cash_advance,12409,2761,391,142.5,5
2025-09-29,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,12409,2103,1946,1281.6900000000005,188
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,kashkick,12409,89,17,,0
2025-09-29,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,personal_loans,12409,1060,174,74.38314,40
2025-09-29,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,credit_card_omf,12409,15,14,,0
2025-09-29,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,cash_advance,12409,1217,101,26.25,1
2025-09-29,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,credit_card_omf,12409,27,27,,0
2025-09-29,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,personal_loans,12409,1611,345,171.48091500000015,75
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,free_cash,12409,2761,132,182.0,26
2025-09-29,NS2 & all CS,Enrolled,1. W1,9. COMMS,debt_relief,12409,94,94,,0
2025-09-29,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cleo,12409,6,0,,0
2025-09-29,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,12409,10945,5737,1806.6375000000019,265
2025-09-29,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,current,12409,489,452,293.1524999999999,43
2025-09-29,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,current,12409,2537,269,170.43749999999997,25
2025-09-29,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,kashkick,12409,2534,57,,0
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,debt_relief,12409,8,8,120.045,1
2025-09-29,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,free_cash,12409,75,69,28.0,4
2025-09-29,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,amone_step_card,12409,220,4,,0
2025-09-29,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,personal_loans,12409,7,1,24.00363,2
2025-09-29,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,debt_relief,12409,8,8,,0
2025-09-29,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,12409,168,81,22.20015,13
2025-09-29,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,kashkick_engine,12409,8,0,,0
2025-09-29,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,cash_advance,12409,2,0,,0
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,free_cash,12409,61,55,98.0,14
2025-09-29,NS2 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,brigit,12409,70,44,,0
2025-09-29,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_step_card,12409,60,1,,0
2025-09-29,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,free_cash,12409,1217,33,21.0,3
2025-09-29,NS2 & all CS,Enrolled,1. W1,9. COMMS,kashkick,12409,127,127,95.0,9
2025-09-29,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,auto_insurance,12409,1505,2,,0
2025-09-29,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,kashkick,12409,1713,568,10.0,2
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,current,13108,1383,1277,879.4574999999995,129
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,personal_loans,13058,2222,208,160.78476000000006,75
2025-07-07,NS2 & all CS,Enrolled,3. M3,9. COMMS,personal_loans,13058,2,2,12.0,1
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,kashkick,5919,14,1,,0
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,auto_insurance,5919,386,0,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cleo,13058,115,19,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,cash_advance,13058,1,1,,0
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,auto_insurance,4927,122,1,,0
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,9. COMMS,personal_loans,4927,2,2,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,amone_step_card,13108,1,1,,0
2025-07-07,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,personal_loans,13058,245,243,405.75153000000006,88
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,debt_relief,5919,1201,8,,0
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,kashkick,5919,1201,9,,0
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,engine_credit_card,5919,257,3,,0
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,personal_loans,5919,38,38,50.96651999999999,20
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,free_cash,5919,1201,18,,0
2025-12-08,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_kovo_card,13108,459,4,,0
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,debt_relief,13058,1715,26,,0
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,debt_relief,4927,34,34,,0
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_step_card,5919,257,3,,0
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,debt_relief,5919,3612,22,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,debt_relief,13108,6482,62,,0
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,amone_kovo_card,5919,321,1,,0
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,brigit,5919,256,117,,0
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,personal_loans,4927,8,7,6.152204999999999,6
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,5919,3830,1963,504.4949999999998,74
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,kashkick,5919,20,1,,0
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,free_cash,4927,1603,33,7.0,1
2025-07-07,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,super_money,13058,4,4,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,auto_insurance,13058,6,0,,0
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,engine_credit_card,5919,321,3,,0
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,kashkick,13108,54,20,,0
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,debt_relief,4927,3,1,,0
2025-07-07,NS2 & all CS,Enrolled,1. W1,9. COMMS,kashkick,13058,134,134,97.0,23
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,my_lending_wallet,13108,128,3,,0
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,credit_card_omf,13058,1,1,,0
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,debt_relief,4927,1603,15,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,amone_step_card,13108,236,11,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,engine_credit_card,13108,16,6,,0
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,kashkick,4927,54,5,,0
2025-12-08,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_step_card,13108,459,11,,0
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,amone_kovo_card,13108,133,1,,0
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,cash_advance,13058,2319,219,313.5,11
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,4927,833,460,68.175,10
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,ndr,5919,1838,17,,0
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,free_cash,5919,33,32,49.0,7
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,personal_loans,4927,134,7,4.848795,4
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,amone_step_card,4927,108,2,,0
2025-07-07,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,ndr,13058,125,1,,0
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,current,13058,434,417,286.33499999999987,42
2025-07-07,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,brigit,13058,2218,922,680.0,34
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,ndr,13058,356,14,,0
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,current,4927,1603,130,68.17500000000001,10
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,current,5919,326,109,20.4525,3
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,auto_insurance,5919,321,2,,0
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,personal_loans,5919,7,4,,0
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,3. FUNNEL_THREE,brigit,13108,523,343,60.0,3
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,debt_relief,5919,6,4,,0
2025-07-07,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,cleo,13058,421,74,56.25,5
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,debt_relief,13108,10,9,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,cash_advance,13108,6482,916,912.0,32
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,cash_advance,5919,1838,140,114.0,4
2025-07-07,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,debt_relief,13058,2,2,,0
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,brigit,13058,3,2,,0
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,debt_relief,13058,3,0,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,current,13058,417,246,88.62749999999998,13
2025-07-07,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,personal_loans,13058,2029,224,1238.2989637499993,101
2025-12-08,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,lending_for_bad_credit,13108,226,3,,0
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,lending_for_bad_credit,5919,278,1,0.51,1
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,amone_step_card,5919,1,1,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,current,13108,9860,5180,1452.127500000001,213
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,engine_credit_card,13058,37,3,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,debt_relief,13058,9,1,,0
2025-07-07,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,13058,232,110,430.19565,21
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,current,13058,2534,251,177.25499999999997,26
2025-12-08,NS2 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,brigit,13108,257,190,20.0,1
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,kashkick,5919,437,94,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5kfunds,13108,226,5,5.2875,8
2025-12-08,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,credit_card_omf,13108,51,47,,0
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,my_lending_wallet,5919,200,4,0.84,1
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,auto_insurance,4927,182,0,,0
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,personal_loans,13108,14,2,0.297,1
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5kfunds,5919,200,1,,0
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,free_cash,5919,9,9,7.0,1
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,my_lending_wallet,5919,242,4,2.775,2
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,kashkick,4927,13,5,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,amone_kovo_card,13108,236,4,,0
2025-12-08,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,amone_step_card,13108,1,1,,0
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,ndr,4927,1751,30,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,current,13058,2333,326,204.52499999999992,30
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,super_money,13058,1,1,,0
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,kashkick,5919,3612,39,30.0,2
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,current,4927,586,546,395.4149999999998,58
2025-12-08,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,kashkick,13108,6482,135,170.0,20
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick,4927,1603,14,,0
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,debt_relief,4927,709,3,,0
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,personal_loans,4927,2,1,21.6825,2
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,current,4927,709,115,68.17500000000001,10
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,current,4927,32,32,6.8175,1
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,current,5919,40,17,13.635,2
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,brigit,4927,3329,566,320.0,16
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,amone_step_card,5919,386,11,,0
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,personal_loans,4927,9,9,0.58806,2
2025-12-08,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,personal_loans,13108,118,117,89.8404,50
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,cash_advance,13058,1696,279,85.5,3
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,free_cash,13108,2869,117,98.0,14
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,super_money,4927,1573,50,1.68,1
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,personal_loans,5919,148,7,2.3354999999999997,4
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,amone_step_card,13058,37,1,,0
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,brigit,4927,1603,239,140.0,7
2025-12-08,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,personal_loans,13108,569,102,219.34363499999998,49
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,personal_loans,4927,388,54,189.73378499999998,18
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,5kfunds,4927,86,2,1.08,2
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,kashkick_engine,5919,1,0,,0
2025-12-08,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,current,13108,471,210,61.35750000000001,9
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,brigit,4927,1090,229,120.0,6
2025-07-07,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,super_money,13058,7009,364,9.192,3
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,cash_advance,4927,709,64,85.5,3
2025-12-08,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,engine_credit_card,13108,459,8,,0
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,brigit,5919,2526,1734,320.0,16
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,free_cash,13058,2534,135,85.68,18
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,kashkick,4927,3329,72,75.0,5
2025-12-08,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,debt_relief,13108,2742,23,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,super_money,13058,8,1,,0
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,2. FUNNEL_TWO,kashkick,13058,1,0,,0
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,debt_relief,5919,2,2,,0
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,engine_credit_card,5919,386,5,,0
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,auto_insurance,4927,316,0,,0
2025-07-07,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,kashkick,13058,10629,3641,1352.0,446
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,current,5919,1696,1528,1152.1574999999996,169
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,brigit,5919,3612,715,480.0,24
2025-12-08,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,13108,629,291,117.11710500000001,48
2025-12-08,NS2 & all CS,Enrolled,1. W1,9. COMMS,kashkick,13108,149,149,10.0,2
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,4927,403,403,306.54675000000003,63
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,ndr,4927,827,19,,0
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,cash_advance,13058,2,0,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,super_money,13058,2242,142,85.68,4
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,4927,74,30,5.896649999999999,4
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,brigit,5919,91,56,20.0,1
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,lending_for_bad_credit,4927,2,0,,0
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,9. COMMS,personal_loans,4927,1,1,1.59975,1
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,amone_kovo_card,4927,2,0,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,personal_loans,13058,2854,613,989.5315875,307
2025-12-08,NS2 & all CS,Enrolled,3. M3,9. COMMS,kashkick,13108,9,9,,0
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick,5919,1838,18,,0
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,9. COMMS,personal_loans,5919,23,23,1.64025,1
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,9. COMMS,kashkick,5919,4,4,,0
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,cash_advance,13058,3,0,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,13108,1232,1232,705.6218700000003,228
2025-12-08,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,free_cash,13108,75,74,84.0,12
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,cash_advance,4927,1090,152,57.0,2
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,personal_loans,5919,519,519,437.9478750000001,67
2025-07-07,NS2 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,brigit,13058,1,1,,0
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,personal_loans,4927,264,18,12.769650000000002,9
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,debt_relief,4927,2,2,22.2375,1
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,lending_for_bad_credit,13108,128,2,,0
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,7. AI_ASSISTANT,amone_step_card,13108,1,1,,0
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,kashkick,13058,30,30,27.0,9
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,debt_relief,4927,1,0,,0
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,free_cash,4927,1090,53,56.0,8
2025-08-25,NS1/3 & all CS,Enrolled,1. W1,9. COMMS,kashkick,4927,42,42,30.0,2
2025-12-08,NS2 & all CS,Enrolled,3. M3,3. FUNNEL_THREE,current,13108,54,26,27.27,4
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,amone_kovo_card,13058,37,1,,0
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,brigit,13058,2417,885,460.0,23
2025-12-08,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,current,13108,6482,505,395.4149999999998,58
2025-12-08,NS2 & all CS,Enrolled,2. W2-W4,9. COMMS,kashkick,13108,41,41,,0
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,personal_loans,13058,7,2,16.70655,1
2025-08-25,NS1/3 & all CS,Enrolled,4. Longtail,7. AI_ASSISTANT,current,4927,321,303,238.6124999999999,35
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,7. AI_ASSISTANT,credit_card_omf,5919,14,11,,0
2026-01-12,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5kfunds,5919,242,0,,0
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,2. FUNNEL_TWO,current,13058,294,178,122.71499999999999,18
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,ndr,4927,934,20,,0
2026-01-12,NS1/3 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,current,5919,340,309,286.3349999999999,42
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,free_cash,5919,3612,101,133.0,19
2025-12-08,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,personal_loans,13108,33,10,29.92425,3
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,earnin,13058,63,4,82.5,1
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,personal_loans,5919,280,120,28.78137,16
2025-07-07,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,kashkick,13058,2534,73,30.0,10
2025-12-08,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,kashkick,13108,1398,441,425.0,29
2025-08-25,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,debt_relief,4927,1090,13,,0
2025-07-07,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,upgrade_personal_loan,13058,2,2,,0
2025-08-25,NS1/3 & all CS,Enrolled,2. W2-W4,9. COMMS,kashkick,4927,9,9,,0
2025-07-07,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,my_lending_wallet,13058,31,0,,0
2025-12-08,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,brigit,13108,6482,1764,760.0,38
2025-07-07,NS2 & all CS,Enrolled,3. M3,7. AI_ASSISTANT,current,13058,497,481,252.2474999999999,37
2026-01-12,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,engine_credit_card,5919,691,78,72.75,2
