feo_cohort,segment,enrol_status,click_cohort,imp_source,unified_Lender,enrols,impression_count,click_count,payout,conversion_count
2026-03-09,NS1/3 & all CS,Not Enrolled,1. W1,,5KFunds,6048,0,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,,NetCredit,6048,0,0,,0
2026-03-09,NS1/3 & all CS,Not Enrolled,1. W1,,NetCredit,6048,0,0,363.6864,2
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,6048,280,87,722.925,21
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,6048,15,7,181.8432,1
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,6048,2,2,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,6048,2,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,6048,101,19,181.8432,1
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,6048,2,1,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,6048,465,67,492.16200000000003,3
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,6048,280,91,95.94450000000002,75
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,6048,613,123,477.72401999999994,29
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,6048,7,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,6048,173,18,165.0,1
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,6048,36,8,181.8432,1
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,6048,1,1,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,6048,72,22,21.235500000000002,19
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,6048,185,32,13.72275,5
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,6048,1,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,6048,3,2,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,6048,20,15,8.646749999999999,9
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,6048,26,9,37.49625,1
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,6048,2,1,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,6048,5,2,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,NetCredit,6048,1,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,OppLoans,6048,1,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,6048,2,1,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,OppLoans,6048,1,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,6048,698,214,162.162,1
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,6048,34,1,1.6875,1
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,6048,45,5,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,6048,5,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,others,6048,3642,584,1448.0649509999998,122
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,6048,143,38,181.8432,1
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,6048,2466,409,327.4694999999999,283
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,6048,34,8,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,6048,3,1,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,6048,116,13,9.848249999999998,9
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,6048,7,1,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,6048,1,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,6048,192,27,39.31875000000001,6
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,6048,114,13,17.23275,12
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,6048,788,60,43.864664999999995,10
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Instacash,6048,36,1,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Debt Advisor,6048,2,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Instacash,6048,3,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,6048,46,2,13.5,1
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,5KFunds,6048,6,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,6048,8,1,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,6048,1,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,6048,677,212,212.45625000000004,178
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,others,6048,984,260,1021.614855,79
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Debt Advisor,6048,8,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,6048,185,67,495.0,3
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,6048,42,16,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,6048,4,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,6048,189,57,50.79375000000002,53
2026-03-09,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,6048,45,19,330.0,2
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,,Debt Advisor,6048,0,0,,0
2026-03-09,NS1/3 & all CS,Not Enrolled,1. W1,,OppLoans,6048,0,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,,Instacash,6048,0,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,,OppLoans,6048,0,0,,0
2026-03-09,NS1/3 & all CS,Not Enrolled,1. W1,,others,6048,0,0,416.862,3
2026-03-09,NS1/3 & all CS,Not Enrolled,1. W1,,Instacash,6048,0,0,,0
2026-03-09,NS1/3 & all CS,Enrolled,1. W1,,5KFunds,6048,0,0,,0
2026-03-02,NS2 & all CS,Not Enrolled,1. W1,,Instacash,9251,0,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,,Instacash,9251,0,0,,0
2026-03-02,NS2 & all CS,Not Enrolled,1. W1,,NetCredit,9251,0,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,,OppLoans,9251,0,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,,others,9251,0,0,,0
2026-03-02,NS2 & all CS,Not Enrolled,1. W1,,others,9251,0,0,296.98019999999997,3
2026-03-02,NS2 & all CS,Not Enrolled,1. W1,,OppLoans,9251,0,0,346.8432,2
2026-03-02,NS2 & all CS,Enrolled,1. W1,,NetCredit,9251,0,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,OppLoans,9251,1,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,9251,2,0,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,OppLoans,9251,1,1,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,9251,5,2,3.2805,2
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,9251,11,3,10.125,1
2026-03-02,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,9251,33,15,19.71,5
2026-03-02,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Instacash,9251,1,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,9251,24,11,9.14625,9
2026-03-02,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,9251,5,2,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,NetCredit,9251,2,0,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,9251,236,40,165.0,1
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,9251,140,43,50.334750000000014,41
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,9251,34,5,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,9251,278,82,115.81725,17
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,9251,3,1,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,9251,542,97,165.0,1
2026-03-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,9251,1,1,0.41174999999999995,1
2026-03-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,9251,74,11,181.8432,1
2026-03-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,9251,2,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,9251,444,136,140.4825,110
2026-03-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,9251,804,196,236.08266000000003,32
2026-03-02,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,9251,14,3,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,9251,8,4,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,9251,4,0,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,9251,460,137,285.07066499999996,29
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,9251,81,48,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,9251,309,81,153.64799999999988,79
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,9251,7,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,9251,38,19,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,9251,30,6,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,9251,7,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,others,9251,1469,451,630.9520200000001,115
2026-03-02,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,9251,225,121,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,9251,1012,367,389.21175000000005,327
2026-03-02,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Debt Advisor,9251,8,0,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,5KFunds,9251,8,0,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Instacash,9251,5,1,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,9251,55,5,16.500165,1
2026-03-02,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,9251,99,13,9.328500000000002,8
2026-03-02,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Instacash,9251,106,10,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,9251,863,67,145.85416500000002,9
2026-03-02,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Debt Advisor,9251,3,0,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,9251,5,1,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,9251,54,25,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,9251,383,67,77.34016500000001,9
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,9251,9,4,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,9251,244,54,45.69075000000001,44
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,9251,4,0,,0
2026-03-02,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,9251,2,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,9251,41,1,1.4625,1
2026-03-02,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,9251,931,455,330.0,2
2026-03-02,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,9251,3906,720,636.8692500000002,525
2026-03-02,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,9251,124,18,3.375,2
2026-03-02,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,others,9251,5811,1241,2790.608459999999,232
2026-03-02,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,9251,33,6,5.1705000000000005,4
2026-03-02,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,9251,107,41,181.8432,1
2026-03-02,NS2 & all CS,Enrolled,1. W1,,5KFunds,9251,0,0,,0
2026-03-02,NS2 & all CS,Not Enrolled,1. W1,,5KFunds,9251,0,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,,Lending For Bad Credit,9251,0,0,,0
2026-03-02,NS2 & all CS,Enrolled,1. W1,,Debt Advisor,9251,0,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Instacash,5596,2,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,5596,1,1,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,5596,26,9,17.445165,2
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,5596,18,7,5.0355,5
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,5596,1,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,5596,4,1,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,5596,36,2,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,5596,89,21,17.36775,17
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,5596,184,12,181.8432,1
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,5596,225,36,388.66049999999996,13
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,5596,2,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,5596,492,65,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,5596,576,121,711.33375,20
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,5596,91,16,181.8432,1
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,5596,3,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,5596,6,2,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,5596,239,77,67.70250000000001,64
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,5596,10,4,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,5596,304,81,615.576,34
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,5596,55,28,330.0,2
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,5596,193,69,68.55975000000002,64
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,5596,5,4,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,5596,7,4,181.8432,1
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,5596,199,72,495.0,3
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Debt Advisor,5596,6,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,5596,1,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,5596,19,2,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,5596,592,207,234.6435,179
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,5596,41,11,363.6864,2
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,others,5596,936,274,1297.9089750000003,87
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Debt Advisor,5596,1,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,,Lending For Bad Credit,5596,0,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,,NetCredit,5596,0,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,,others,5596,0,0,257.395815,2
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,5596,49,7,13.5,1
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Instacash,5596,3,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,5KFunds,5596,8,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Instacash,5596,82,6,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,5596,110,8,8.9505,6
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,5596,839,67,65.3175,10
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,5596,135,18,16.260749999999998,14
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,5596,217,33,24.802500000000002,6
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,5596,9,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,5596,8,2,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,5596,30,7,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,5596,11,3,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,5596,47,2,1.6875,1
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,5596,95,8,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,5596,2156,340,393.00235799999996,228
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,5596,19,3,3.2805,2
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,5596,732,204,495.0,3
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,others,5596,3327,528,1667.0318999999995,134
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,5596,133,36,545.5296,3
2026-03-02,NS1/3 & all CS,Not Enrolled,1. W1,,5KFunds,5596,0,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,,OppLoans,5596,0,0,314.1705,2
2026-03-02,NS1/3 & all CS,Not Enrolled,1. W1,,others,5596,0,0,1876.8308250000002,4
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,,Debt Advisor,5596,0,0,,0
2026-03-02,NS1/3 & all CS,Not Enrolled,1. W1,,OppLoans,5596,0,0,,0
2026-03-02,NS1/3 & all CS,Not Enrolled,1. W1,,Instacash,5596,0,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,,Instacash,5596,0,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,,5KFunds,5596,0,0,,0
2026-03-02,NS1/3 & all CS,Not Enrolled,1. W1,,NetCredit,5596,0,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,5596,1,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,5596,4,2,1.03275,1
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,OppLoans,5596,1,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,NetCredit,5596,1,0,,0
2026-03-02,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,5596,9,3,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,9670,70,20,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,9670,6,3,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,9670,11,3,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,9670,51,8,7.31025,5
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,9670,926,480,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,9670,115,48,181.8432,1
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,9670,55,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,9670,4310,884,733.2997500000001,629
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,9670,128,23,1.875,1
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,others,9670,6288,1400,1766.9527649999995,250
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,9670,425,94,84.279165,10
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,9670,6,1,1.5375,1
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,9670,3,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,7. LOAN_AGENT,others,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,9670,8,3,10.125,1
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Debt Advisor,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Lending For Bad Credit,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,9670,4,2,0.405,1
2026-02-23,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,9670,85,39,14.715000000000002,6
2026-02-23,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,9670,48,32,26.217000000000006,25
2026-02-23,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,9670,9,7,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,NetCredit,9670,4,3,,0
2026-02-23,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Debt Advisor,9670,5,0,,0
2026-02-23,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5KFunds,9670,4,2,2.673,2
2026-02-23,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,NetCredit,9670,3,0,,0
2026-02-23,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,OppLoans,9670,34,5,,0
2026-02-23,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,others,9670,29,6,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,,Lending For Bad Credit,9670,0,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,,Debt Advisor,9670,0,0,,0
2026-02-23,NS2 & all CS,Not Enrolled,1. W1,,OppLoans,9670,0,0,,0
2026-02-23,NS2 & all CS,Not Enrolled,1. W1,,Instacash,9670,0,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,,5KFunds,9670,0,0,,0
2026-02-23,NS2 & all CS,Not Enrolled,1. W1,,NetCredit,9670,0,0,,0
2026-02-23,NS2 & all CS,Not Enrolled,1. W1,,others,9670,0,0,412.98720000000003,3
2026-02-23,NS2 & all CS,Not Enrolled,1. W1,,5KFunds,9670,0,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,,OppLoans,9670,0,0,,0
2026-02-23,NS2 & all CS,Not Enrolled,1. W1,,Debt Advisor,9670,0,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,,Instacash,9670,0,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,,others,9670,0,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,,NetCredit,9670,0,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,9670,27,3,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,9670,157,60,80.18999999999998,53
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,9670,5,2,,0
