feo_cohort,segment,enrol_status,click_cohort,imp_source,unified_Lender,enrols,impression_count,click_count,payout,conversion_count
2026-02-23,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,9670,3,2,1.43775,2
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,9670,5,1,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Lending For Bad Credit,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Debt Advisor,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,9670,48,32,28.282500000000013,27
2026-02-23,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,9670,85,39,14.715,6
2026-02-23,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,9670,9,7,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,NetCredit,9670,4,3,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,9670,20,1,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,9670,79,29,39.50775000000001,28
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,9670,146,21,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,9670,179,31,29.547,7
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,9670,2,1,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,9670,4,1,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,9670,424,86,181.8432,1
2026-02-23,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,9670,556,179,205.87500000000006,151
2026-02-23,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,9670,923,259,573.35973,65
2026-02-23,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,9670,12,2,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,9670,54,17,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,9670,9,3,4.65075,3
2026-02-23,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,9670,7,1,1.3125,1
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,9670,3,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,9670,7,6,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Lending For Bad Credit,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,9670,6,1,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,9670,212,61,105.76574999999998,56
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,9670,38,23,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,9670,308,86,134.83007999999998,18
2026-02-23,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,9670,11,3,4.704750000000001,3
2026-02-23,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,9670,174,104,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,9670,1006,349,482.6795999999998,308
2026-02-23,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,9670,25,5,1.875,1
2026-02-23,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,9670,22,14,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,others,9670,1445,450,715.41576,116
2026-02-23,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Debt Advisor,9670,9,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,9670,49,3,27.0,2
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,5KFunds,9670,3,1,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Instacash,9670,10,1,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Lending For Bad Credit,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Instacash,9670,89,10,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Debt Advisor,9670,1,0,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,9670,784,69,101.73016499999999,15
2026-02-23,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,9670,73,9,8.019,6
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,9670,276,58,48.608999999999995,4
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,9670,4,1,1.5375,1
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,9670,5,2,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,9670,184,31,27.924750000000007,25
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,9670,3,0,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,9670,41,13,,0
2026-02-23,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,9670,8,3,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,9670,51,8,7.310249999999999,5
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,9670,115,48,181.8432,1
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,9670,128,23,1.875,1
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,9670,926,480,,0
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,9670,4310,884,756.1822500000002,650
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,others,9670,6288,1400,1789.632764999999,257
2026-02-23,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,9670,55,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Instacash,5133,2,1,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,5KFunds,5133,3,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Lending For Bad Credit,5133,2,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,5133,748,54,279.221415,8
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Instacash,5133,89,13,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,5133,70,9,9.234,6
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Debt Advisor,5133,1,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,5133,82,11,7.8165000000000004,7
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,5133,6,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,5133,5,1,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,5133,2,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,5133,19,2,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,5133,134,21,24.481500000000004,6
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,5133,2,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,others,5133,3058,482,1315.6323869999997,107
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,5133,727,217,346.8432,2
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,5133,2001,344,277.1212499999998,230
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,5133,29,6,5.8252500000000005,4
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,5133,46,2,0.7875,1
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,5133,66,7,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,5133,141,29,363.6864,2
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,,others,5133,0,0,165.0,1
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,,Debt Advisor,5133,0,0,,0
2026-02-23,NS1/3 & all CS,Not Enrolled,1. W1,,Instacash,5133,0,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,,Instacash,5133,0,0,,0
2026-02-23,NS1/3 & all CS,Not Enrolled,1. W1,,OppLoans,5133,0,0,,0
2026-02-23,NS1/3 & all CS,Not Enrolled,1. W1,,NetCredit,5133,0,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,,5KFunds,5133,0,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,5133,2,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,5133,5,2,13.5,1
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,5133,5,3,1.32975,2
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,NetCredit,5133,2,1,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,5133,43,19,44.4825,8
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,5133,28,19,14.08725,15
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,5133,9,4,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Instacash,5133,1,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Debt Advisor,5133,1,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,5133,1,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,5133,155,16,330.0,2
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,5133,4,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,5133,34,3,181.8432,1
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,5133,52,11,5.265000000000001,6
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,5133,146,18,22.94625,4
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,5133,9,1,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,5133,281,92,103.27499999999996,76
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,5133,90,19,363.6864,2
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,5133,3,1,1.4175,1
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,5133,583,112,354.5835000000001,21
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,5133,401,47,841.8432,5
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,5133,5,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,5133,33,14,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,5133,4,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,5133,193,48,24.705,7
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,5133,130,43,42.16725000000001,40
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,5133,10,2,,0
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,5133,3,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,5133,13,2,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,5133,50,13,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,5133,5,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Debt Advisor,5133,13,1,1.5375,1
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,5133,544,196,226.46925,179
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,others,5133,808,220,657.1052400000001,65
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,5133,192,69,343.5,3
2026-02-23,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,5133,31,1,,0
2026-02-23,NS1/3 & all CS,Not Enrolled,1. W1,,others,5133,0,0,1124.637588,7
2026-02-23,NS1/3 & all CS,Not Enrolled,1. W1,,5KFunds,5133,0,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,,NetCredit,5133,0,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,,Lending For Bad Credit,5133,0,0,,0
2026-02-23,NS1/3 & all CS,Enrolled,1. W1,,OppLoans,5133,0,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,13218,1241,624,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,13218,122,17,13.47975,12
2026-02-16,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,others,13218,8589,1927,2336.2579499999997,315
2026-02-16,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,13218,5773,1158,1007.5320000000002,857
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,13218,10,5,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,13218,489,107,74.407995,10
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,13218,61,23,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,13218,14,0,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,13218,11,2,1.875,1
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,13218,336,62,60.59475000000001,52
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,13218,11,2,1.62675,1
2026-02-16,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,13218,63,6,7.59375,5
2026-02-16,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,13218,981,82,169.51275000000004,19
2026-02-16,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Instacash,13218,122,21,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Lending For Bad Credit,13218,1,0,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Instacash,13218,9,2,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,13218,69,9,14.85,2
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,5KFunds,13218,12,3,2.673,2
2026-02-16,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,13218,11,3,3.4559999999999995,3
2026-02-16,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,13218,144,85,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,others,13218,1276,337,390.09694499999995,73
2026-02-16,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,13218,24,13,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,13218,903,271,274.74525,232
2026-02-16,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,13218,26,1,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Debt Advisor,13218,17,1,2.1375,1
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,13218,11,1,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Lending For Bad Credit,13218,9,3,2.5447499999999996,3
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,13218,9,2,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,13218,419,144,173.21849999999992,138
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,13218,70,42,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,13218,609,177,171.76833,28
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,13218,11,5,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,13218,7,2,2.325,2
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,13218,20,4,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,,others,13218,0,0,196.047,2
2026-02-16,NS2 & all CS,Enrolled,1. W1,,OppLoans,13218,0,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,,Instacash,13218,0,0,,0
2026-02-16,NS2 & all CS,Not Enrolled,1. W1,,5KFunds,13218,0,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,,NetCredit,13218,0,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,,Debt Advisor,13218,0,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,,5KFunds,13218,0,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,,Lending For Bad Credit,13218,0,0,,0
2026-02-16,NS2 & all CS,Not Enrolled,1. W1,,others,13218,0,0,1220.37588,4
2026-02-16,NS2 & all CS,Not Enrolled,1. W1,,Instacash,13218,0,0,,0
2026-02-16,NS2 & all CS,Not Enrolled,1. W1,,OppLoans,13218,0,0,,0
2026-02-16,NS2 & all CS,Not Enrolled,1. W1,,NetCredit,13218,0,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,13218,5,3,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,13218,6,2,2.673,2
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,13218,13,6,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,OppLoans,13218,2,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,13218,235,90,74.43454500000001,22
2026-02-16,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,NetCredit,13218,6,4,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,13218,39,23,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Instacash,13218,5,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Lending For Bad Credit,13218,2,1,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Debt Advisor,13218,2,0,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,13218,148,98,107.70974999999997,85
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,13218,5,0,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,13218,28,3,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Lending For Bad Credit,13218,2,0,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,13218,201,63,58.57650000000002,52
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,13218,218,31,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,13218,4,1,,0
2026-02-16,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,13218,372,91,137.09201999999996,20
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,13218,62,18,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,13218,555,118,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,13218,1266,359,423.4964099999999,80
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,13218,12,2,1.4715,2
2026-02-16,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,13218,767,230,316.650375,195
2026-02-16,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,13218,138,58,,0
2026-02-16,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,13218,121,3,4.6125,3
2026-02-16,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,13218,171,41,22.125,6
2026-02-16,NS1/3 & all CS,Not Enrolled,1. W1,,5KFunds,6306,0,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,,Lending For Bad Credit,6306,0,0,,0
2026-02-16,NS1/3 & all CS,Not Enrolled,1. W1,,OppLoans,6306,0,0,,0
2026-02-16,NS1/3 & all CS,Not Enrolled,1. W1,,Instacash,6306,0,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,6306,2443,381,362.31299999999993,287
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,6306,150,42,181.8432,1
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,others,6306,3799,592,1540.4015249999993,125
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,6306,99,4,5.0625,3
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,6306,115,13,1.875,1
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,6306,835,253,605.358,4
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,6306,85,5,7.83675,5
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,6306,33,10,165.0,1
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,6306,250,26,18.5625,3
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,6306,6,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,6306,6,1,,0
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,6306,162,18,25.582500000000003,14
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,6306,5,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,6306,9,2,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Debt Advisor,6306,7,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,6306,814,54,211.47016499999998,9
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Lending For Bad Credit,6306,3,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Instacash,6306,91,15,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,6306,82,8,10.26675,7
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,6306,44,1,,0
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,5KFunds,6306,6,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Instacash,6306,6,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,6306,438,130,152.25299999999996,113
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,6306,107,45,165.0,1
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,6306,14,2,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,6306,5,0,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,others,6306,641,172,468.396165,46
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,6306,30,11,,0
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,4. DASHBOARD,Debt Advisor,6306,13,1,2.0625,1
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,6306,7,2,,0
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,6306,5,2,0.945,1
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,6306,59,23,330.0,2
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,6306,18,5,363.6864,2
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Lending For Bad Credit,6306,4,1,0.43875,1
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,6306,297,73,367.98,23
2026-02-16,NS1/3 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,6306,206,69,94.02749999999995,66
2026-02-16,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,6306,717,149,331.95074999999997,27
